user_id,account_id,account_uuid,user_email,user_role,user_status,user_created_date,last_login_date,login_count_30d,login_count_90d,feature_usage_score,sessions_count_30d,avg_session_duration_minutes,reports_generated_30d,dashboards_created,dashboards_shared,exports_count_30d,api_key_active,mobile_app_user,browser_type,operating_system,timezone_offset,language_preference,notification_preference,profile_completeness_pct,onboarding_completed,certification_earned,beta_features_enabled
USR0D9B068F18,ACC000045,,usr0d9b068f18@company1248.com,viewer,active,2022-05-18,2024-12-11,13,34,29.540175152418808,10,16.544308182002577,6,2,0,8,True,False,edge,android,3,fr,important,82.93521182932831,True,True,True
USR7AB5ED35F8,ACC000045,,usr7ab5ed35f8@company1248.com,member,active,2022-07-02,2024-12-14,12,40,29.415579600805454,7,20.660706681946873,2,0,0,1,True,True,edge,windows,-6,en,all,43.13222724526299,True,False,False
USRE41EA85922,ACC000046,,usre41ea85922@company1366.com,admin,active,2023-07-03,2024-12-13,11,33,52.76120805366516,8,37.79809477413973,7,3,0,4,False,False,firefox,macos,3,de,none,61.21259846261672,True,False,False
USR3756A3E3E7,ACC000046,,usr3756a3e3e7@company1366.com,member,active,2023-04-13,2024-12-16,9,29,55.16332084804546,9,18.92021836564126,6,2,0,3,False,False,safari,windows,-12,de,important,32.85804349718286,True,True,False
USR2B498CE6E8,ACC000046,,usr2b498ce6e8@company1366.com,member,active,2023-05-08,2024-12-14,11,30,59.395731418981256,8,20.05256518860029,3,3,0,5,False,True,firefox,windows,-5,fr,none,88.89975416521656,True,False,False
USRC4A0F91101,ACC000046,,usrc4a0f91101@company1366.com,viewer,active,2023-05-24,2024-11-30,1,3,42.95682274418755,1,29.364590980146254,6,5,1,7,False,False,firefox,ios,-7,en,none,30.69236303299632,True,False,False
USRCAF3FBBA1F,ACC000046,,usrcaf3fbba1f@company1366.com,member,active,2023-06-15,2024-12-24,7,17,64.0092259155885,7,31.673359310212454,9,3,0,1,False,True,chrome,ios,3,fr,none,73.6922453729831,True,False,False
USR30EF37E277,ACC000047,,usr30ef37e277@company2006.com,admin,active,2023-09-19,2024-12-30,16,54,57.01304414275795,16,60.49067339798545,4,4,1,7,False,False,firefox,windows,-6,es,none,32.35720226378541,True,False,False
USRF23F429A7B,ACC000047,,usrf23f429a7b@company2006.com,member,active,2023-08-16,2024-12-21,9,25,39.64339789395865,8,31.02427503472359,8,8,2,9,False,True,safari,macos,-6,en,all,72.49361951895557,True,False,False
USRBAC24364BF,ACC000048,,usrbac24364bf@company1611.com,admin,active,2022-07-31,2024-12-15,1,3,72.55358831415677,1,12.019009248193097,9,3,1,7,False,True,firefox,linux,0,fr,important,97.83371888268883,True,False,True
USR2D4451DFE1,ACC000049,67bae4c0-a4ed-4685-a889-16c831e48e12,usr2d4451dfe1@company3049.com,admin,active,2023-07-07,2024-12-11,9,29,73.58176205333086,10,29.768757114697436,9,4,1,6,False,False,chrome,macos,9,de,all,94.70740043695768,True,True,True
USR0CC69F114F,ACC000049,67bae4c0-a4ed-4685-a889-16c831e48e12,usr0cc69f114f@company3049.com,member,active,2023-07-11,2024-12-12,6,16,60.659402605688776,3,32.62722305553661,7,4,1,4,False,False,chrome,linux,-8,es,all,76.50108722087707,True,False,False
USRF648219536,ACC000049,67bae4c0-a4ed-4685-a889-16c831e48e12,usrf648219536@company3049.com,member,active,2023-07-19,2024-12-19,16,48,92.21383903015253,9,31.536757380319212,9,5,1,10,False,False,chrome,windows,6,es,all,93.66804024019487,True,False,False
USR79125B9291,ACC000049,67bae4c0-a4ed-4685-a889-16c831e48e12,usr79125b9291@company3049.com,viewer,active,2023-07-21,2024-12-17,13,41,53.00259639910929,11,33.697443419771886,8,5,1,11,False,False,edge,macos,6,es,important,88.17193895703781,True,False,False
USRA018A6C93C,ACC000049,67bae4c0-a4ed-4685-a889-16c831e48e12,usra018a6c93c@company3049.com,viewer,active,2023-05-22,2024-12-15,15,49,86.54863825364582,11,21.486520274804235,9,5,1,12,True,True,firefox,macos,12,es,important,95.22583536218215,True,False,False
USR7F76E17512,ACC000049,67bae4c0-a4ed-4685-a889-16c831e48e12,usr7f76e17512@company3049.com,member,active,2023-05-04,2024-12-15,22,71,59.893139704729506,26,18.113246126063803,4,5,1,5,False,False,edge,android,4,en,important,93.36845914789546,True,False,False
USRE8524D5F36,ACC000049,67bae4c0-a4ed-4685-a889-16c831e48e12,usre8524d5f36@company3049.com,member,active,2023-06-26,2024-12-28,20,63,72.59671811299792,21,23.41738633438448,6,9,3,1,False,False,safari,linux,11,de,important,37.23198694932832,True,False,True
USR8E3CF91B32,ACC000049,67bae4c0-a4ed-4685-a889-16c831e48e12,usr8e3cf91b32@company3049.com,member,active,2023-07-21,2024-12-22,10,29,69.16248850411937,7,34.25689136434423,12,3,1,4,False,False,safari,windows,4,es,none,47.87153631573527,True,False,False
USR2413B7390F,ACC000050,,usr2413b7390f@company0643.com,admin,active,2022-08-25,2024-12-21,18,55,37.493632226012494,22,24.759341262860477,3,5,1,6,False,False,safari,linux,7,es,important,90.26598962608642,True,False,True
USRF4C30C0D7B,ACC000050,,usrf4c30c0d7b@company0643.com,member,active,2022-08-02,2024-12-15,18,54,72.7238240777627,10,16.41203017926403,7,5,1,8,True,False,safari,linux,2,de,none,64.76569991830007,True,False,False
USRCB34D69B70,ACC000051,d76dcabc-fc46-46d1-b0ad-5624f730d534,usrcb34d69b70@company0075.com,admin,active,2024-03-12,2024-12-20,28,92,77.8557319182083,29,35.107196614916894,12,3,1,7,True,False,firefox,linux,11,es,important,71.729457921502,True,False,True
USR064AFE1634,ACC000051,d76dcabc-fc46-46d1-b0ad-5624f730d534,usr064afe1634@company0075.com,viewer,active,2024-02-25,2024-12-22,11,35,122.30782825738795,13,43.693458219110184,17,5,2,6,False,True,safari,android,10,de,important,92.7471732986019,True,False,False
USR10DAF07AFA,ACC000051,d76dcabc-fc46-46d1-b0ad-5624f730d534,usr10daf07afa@company0075.com,viewer,active,2024-03-02,2024-12-18,14,45,88.58667373928425,9,35.12162587569971,10,3,1,8,False,False,edge,windows,-8,fr,important,71.0286354681088,True,False,True
USRCEA25F8E6E,ACC000052,,usrcea25f8e6e@company1420.com,admin,active,2023-08-14,2024-12-17,10,29,82.69114329508831,7,27.216846372631622,12,8,3,6,False,True,safari,windows,-8,es,important,40.32677104747145,True,False,False
USRFFFF6B3DEC,ACC000052,,usrffff6b3dec@company1420.com,member,active,2023-08-01,2024-12-22,18,46,109.72745949404019,22,20.94201635164935,8,3,1,11,False,True,chrome,ios,8,en,all,53.7289378777462,True,False,False
USRC28E1BC701,ACC000053,,usrc28e1bc701@company2802.com,admin,active,2024-08-16,2024-12-22,17,50,62.77480723083317,16,37.23923615091241,9,3,1,3,False,False,edge,macos,-9,de,none,96.94180092133774,True,False,False
USRC161AF861D,ACC000053,,usrc161af861d@company2802.com,member,active,2024-10-09,2024-12-16,18,47,82.47249221955519,21,36.93593067755922,6,5,1,8,False,False,safari,windows,-3,en,all,65.19194490623669,True,False,True
USRA96E2D273E,ACC000054,,usra96e2d273e@company1441.com,admin,active,2024-02-12,2024-12-29,9,23,29.620603118353884,7,7.5032531532357645,4,4,0,3,False,False,safari,macos,-10,de,none,46.2059513897801,True,False,False
USR061EEE99E0,ACC000054,,usr061eee99e0@company1441.com,member,active,2024-01-23,2024-12-12,21,73,34.65561666077546,14,29.629436604905855,4,2,0,5,True,False,chrome,android,6,fr,none,77.54517355345982,True,False,True
USRBCB780BE71,ACC000054,,usrbcb780be71@company1441.com,member,deactivated,2024-03-05,2024-07-13,0,0,22.921479778180764,0,16.830023926731247,4,1,0,3,True,False,firefox,windows,-7,de,important,33.39413175216676,True,False,False
USR7B2E11F43A,ACC000054,,usr7b2e11f43a@company1441.com,member,active,2024-04-13,2024-12-24,7,20,35.284153107486134,8,16.228377857839583,5,3,0,5,False,False,chrome,macos,-12,es,none,69.23613909289021,True,False,False
USRD75A77C400,ACC000054,,usrd75a77c400@company1441.com,member,active,2024-04-10,2024-12-29,18,45,31.701134877517664,17,22.232892680422644,4,2,0,3,False,True,edge,android,-9,de,important,60.2593840531457,True,False,False
USR406819A4D0,ACC000055,,usr406819a4d0@company1455.com,admin,active,2022-12-17,2024-11-28,3,8,55.77440588937426,2,28.40535201348199,12,4,1,4,False,True,safari,macos,11,de,important,50.447141406323205,True,False,False
USR2DC4874BF1,ACC000056,,usr2dc4874bf1@company2560.com,admin,active,2024-03-21,2024-09-14,0,0,41.23811008025566,0,9.100804277846265,8,7,1,5,False,False,firefox,ios,7,de,important,46.77325160029554,True,False,False
USR3844228E8E,ACC000057,,usr3844228e8e@company1238.com,admin,active,2024-03-04,2024-12-19,4,13,68.70884730457878,3,29.899708020713277,6,3,0,9,False,False,safari,android,6,es,important,57.17192558089805,True,False,True
USR914D02BE6C,ACC000057,,usr914d02be6c@company1238.com,member,active,2024-01-30,2024-12-19,13,43,75.05417508158794,8,32.52796300654619,7,3,0,4,False,False,safari,macos,-10,fr,important,86.56603590102023,True,False,False
USRA8775ED329,ACC000057,,usra8775ed329@company1238.com,member,active,2024-01-23,2024-12-12,17,51,49.341745287152385,21,23.406380319802125,6,4,1,3,False,False,chrome,android,6,de,important,83.5970690612535,True,False,False
USRB491849659,ACC000057,,usrb491849659@company1238.com,viewer,active,2024-03-23,2024-12-15,7,17,39.02067998548688,8,24.216431395485184,5,1,0,10,False,False,firefox,android,-8,es,none,84.04776763539651,True,False,False
USR7E27BECAC5,ACC000057,,usr7e27becac5@company1238.com,viewer,active,2024-01-15,2024-12-23,16,43,54.35479050041466,14,42.640417147853476,7,3,0,6,True,True,edge,macos,-5,de,none,69.05980053654056,True,False,False
USR2D868DEF0F,ACC000058,7a3ba98f-9519-4569-b177-c2bdf16d1888,usr2d868def0f@company0967.com,admin,deactivated,2023-05-31,2024-11-15,0,0,27.198673847681814,0,5.0,5,2,0,2,False,False,safari,ios,4,es,all,94.97696190017965,True,False,False
USR26A4D036BE,ACC000058,7a3ba98f-9519-4569-b177-c2bdf16d1888,usr26a4d036be@company0967.com,viewer,deactivated,2023-04-24,2024-09-09,0,0,40.65971729648477,0,14.621885724846344,2,3,0,4,False,False,safari,ios,4,de,none,77.39009603969028,True,True,False
USR02184BF385,ACC000059,,usr02184bf385@company2053.com,admin,active,2023-07-09,2024-11-24,4,10,112.83239793721413,4,26.365016882470954,15,4,1,11,False,False,edge,linux,8,fr,none,48.477736003983665,True,False,False
USR40891946DE,ACC000059,,usr40891946de@company2053.com,member,active,2023-07-22,2024-12-17,9,30,59.76300763844841,7,41.547001213301144,5,6,2,4,False,False,firefox,linux,-4,es,all,34.30162251315082,True,False,False
USR30966D389C,ACC000060,,usr30966d389c@company1129.com,admin,active,2022-07-31,2024-12-18,23,62,51.872779579131695,19,25.379291804892446,10,5,1,1,True,False,chrome,macos,-2,en,none,70.21072094506158,True,False,False
USR2E8C5C4DE3,ACC000060,,usr2e8c5c4de3@company1129.com,member,active,2022-08-20,2024-12-31,10,33,67.58533876015359,8,15.19181085885711,5,3,0,3,False,True,safari,android,-2,en,none,36.13134737173882,True,False,False
USR6EF4BD31C9,ACC000060,,usr6ef4bd31c9@company1129.com,member,active,2022-06-19,2024-12-26,9,23,63.45951820703887,8,26.233461802113343,7,3,0,5,False,False,edge,macos,-7,de,none,71.3730700196977,True,False,False
USR77A1B94EA9,ACC000060,,usr77a1b94ea9@company1129.com,viewer,active,2022-06-12,2024-12-25,23,71,41.49795354734365,13,39.1346139217732,7,4,1,6,False,False,chrome,ios,-11,en,important,40.577090970305164,True,False,False
USR7EA84B5A9C,ACC000061,,usr7ea84b5a9c@company3325.com,admin,active,2023-01-30,2024-12-17,26,71,88.77428221018846,26,27.469115326523156,6,5,1,8,False,True,edge,linux,7,en,important,89.30712870724042,True,False,False
USR48FA8AB6B2,ACC000062,,usr48fa8ab6b2@company0253.com,admin,active,2025-02-11,2024-12-12,21,53,75.97298307774871,12,37.211354531152644,5,2,0,6,True,True,safari,android,-6,en,important,95.95234178538823,True,True,False
USRCF6E013538,ACC000062,,usrcf6e013538@company0253.com,viewer,active,2025-02-13,2024-12-28,9,26,53.819703931562664,7,23.23727099064794,6,3,1,3,True,False,firefox,windows,0,de,important,53.7406556028898,True,False,False
USRBAB16D7D30,ACC000062,,usrbab16d7d30@company0253.com,viewer,active,2025-01-12,2024-12-22,16,44,96.92297655060877,11,41.45693434179113,11,4,1,7,False,True,firefox,windows,7,es,important,49.74026752579027,True,False,False
USRD7C30C0468,ACC000063,,usrd7c30c0468@company2563.com,admin,active,2023-07-10,2024-12-18,14,43,62.729383176042035,16,48.84777900197545,11,4,1,7,True,True,chrome,ios,-1,fr,none,31.55194609833058,True,False,False
USR33FAD9E9CC,ACC000064,,usr33fad9e9cc@company1055.com,admin,active,2023-01-11,2024-12-21,11,29,78.89402938006786,9,24.384050136626318,9,2,0,4,False,False,firefox,ios,8,de,none,34.02101479528947,True,False,False
USR5C1751D4DB,ACC000064,,usr5c1751d4db@company1055.com,member,active,2022-12-01,2024-12-31,11,32,118.82680048077556,8,30.33084144080713,6,5,2,8,False,False,edge,android,3,en,important,70.5333109959351,True,False,False
USRA9BEF82B2E,ACC000065,,usra9bef82b2e@company1585.com,admin,active,2024-08-13,2024-12-16,4,10,57.76689176914964,3,57.55507666221841,7,1,0,3,False,False,firefox,macos,-5,fr,all,70.20447273733019,True,False,False
USRCD3AB44BF1,ACC000065,,usrcd3ab44bf1@company1585.com,member,active,2024-09-02,2024-12-21,4,13,95.64924792447985,3,29.6631713464713,4,5,2,8,False,False,safari,windows,1,fr,important,87.23896342459733,True,False,False
USR63005CEEFA,ACC000065,,usr63005ceefa@company1585.com,member,active,2024-08-28,2024-12-27,14,48,111.66716864568374,14,50.36797369556786,7,3,1,5,False,True,firefox,ios,9,fr,important,82.4913322700742,True,False,False
USRD1FEE051CD,ACC000066,,usrd1fee051cd@company3337.com,admin,active,2024-05-14,2024-12-21,20,61,67.35719064106037,19,19.200998302722756,9,1,0,6,True,True,chrome,windows,-2,fr,none,65.30969763021469,True,False,True
USRECD95A64A2,ACC000066,,usrecd95a64a2@company3337.com,viewer,active,2024-05-04,2024-12-14,3,10,42.53252534881343,2,15.330372753627161,7,2,0,7,False,True,edge,macos,12,es,all,52.09964449509661,True,False,False
USR522098A0F6,ACC000066,,usr522098a0f6@company3337.com,member,active,2024-03-26,2024-12-25,6,16,54.97533348312948,7,34.96131305004826,8,7,1,4,True,False,safari,windows,0,fr,all,61.55860465046264,True,False,False
USRA03B81F5F7,ACC000066,,usra03b81f5f7@company3337.com,viewer,active,2024-03-06,2024-12-18,2,5,69.48635414974284,1,30.900855381879403,6,7,1,6,False,True,chrome,windows,-7,fr,none,79.00497251128908,True,False,False
USR9BA6085814,ACC000067,,usr9ba6085814@company0120.com,admin,active,2023-10-02,2024-12-24,7,21,59.03331376001303,8,45.53729489730871,6,6,1,8,False,False,edge,windows,2,fr,important,67.04302808337548,True,False,False
USR53D13E3AA9,ACC000067,,usr53d13e3aa9@company0120.com,viewer,active,2023-08-23,2024-12-30,6,20,40.436693071209135,3,13.353042397716827,3,4,0,3,False,True,firefox,windows,12,en,all,77.99418735728628,True,False,False
USRA7C688E1B1,ACC000068,,usra7c688e1b1@company2273.com,admin,active,2023-06-09,2024-12-29,8,25,45.1073550214997,7,13.492510976250728,8,1,0,8,False,True,chrome,ios,6,es,important,50.12656871267274,True,False,False
USRB73C151F7F,ACC000068,,usrb73c151f7f@company2273.com,member,active,2023-04-27,2024-12-22,11,35,23.469002571192288,8,13.509815132905352,7,2,0,4,False,False,safari,macos,11,fr,none,44.18422971068099,True,False,False
USR0EBF14A75F,ACC000069,df4504a9-4e93-435a-95c4-b07c9d4b09a5,usr0ebf14a75f@company1147.com,admin,active,2024-01-19,2024-12-16,10,25,114.49012554693101,12,39.17642219794445,15,8,3,8,False,True,safari,ios,-7,en,important,67.65892678239595,True,False,False
USREBD2FA6B01,ACC000070,,usrebd2fa6b01@company0923.com,admin,active,2022-07-17,2024-12-26,9,31,91.2485532125799,8,42.43186387747104,13,4,1,7,False,False,firefox,ios,11,en,all,69.27791022157444,True,False,False
USRF4C1598BE3,ACC000071,4aa19508-ed6f-4be8-a5b1-2772fa812ea2,usrf4c1598be3@company0621.com,admin,active,2023-04-30,2024-12-21,4,13,87.27060872879825,4,19.676321494567564,10,9,2,7,False,False,chrome,android,8,en,none,49.483669840560744,True,False,False
USR3A95D8C544,ACC000071,4aa19508-ed6f-4be8-a5b1-2772fa812ea2,usr3a95d8c544@company0621.com,member,active,2023-04-23,2024-12-11,13,43,61.06193097781241,7,8.4973072812526,11,3,0,5,True,True,edge,macos,4,en,important,95.03466963083011,True,False,False
USR3EA99AFF0A,ACC000072,,usr3ea99aff0a@company1399.com,admin,active,2022-05-13,2024-12-17,14,35,23.355854713413475,12,25.691791157576137,6,1,0,1,True,True,edge,macos,10,de,none,39.06095185626961,False,False,True
USR193D614DD9,ACC000072,,usr193d614dd9@company1399.com,member,active,2022-04-18,2024-12-08,3,8,26.864991520680427,3,32.180800154739785,3,3,0,1,False,False,edge,ios,-6,fr,none,55.341188515156816,False,False,False
USREE1049D5A5,ACC000073,,usree1049d5a5@company1609.com,admin,active,2023-10-23,2024-12-13,29,88,30.16022249328612,17,5.0,3,1,0,5,False,False,firefox,linux,0,es,none,88.37359830606995,True,False,False
USR599AFA1E09,ACC000074,,usr599afa1e09@company2690.com,admin,active,2024-05-07,2024-12-15,12,37,84.94031313058711,11,34.94813213539673,6,4,1,5,False,True,safari,windows,1,de,none,48.59786802194751,True,False,False
USREDC54DEF0C,ACC000074,,usredc54def0c@company2690.com,member,active,2024-06-21,2024-12-16,10,30,52.05475492249539,9,34.892884498647675,7,3,1,5,False,False,edge,ios,-4,de,important,64.93882664724349,True,False,False
USR9643244C82,ACC000075,4265235e-f54a-4929-9a99-b3a5ee6d4376,usr9643244c82@company0562.com,admin,active,2023-09-19,2024-12-12,23,59,97.75815136196177,28,30.225584340675827,15,7,3,6,False,False,firefox,linux,0,de,all,42.42106269707349,True,False,True
USR617FD51BA4,ACC000075,4265235e-f54a-4929-9a99-b3a5ee6d4376,usr617fd51ba4@company0562.com,member,active,2023-07-13,2024-12-12,6,19,65.56555382392557,6,30.397283539406114,4,4,1,7,False,False,chrome,macos,0,de,all,70.41314703399888,True,False,False
USR3B58AE4FC7,ACC000076,,usr3b58ae4fc7@company0359.com,admin,active,2022-07-28,2024-12-25,16,48,47.930140502191584,11,32.034236017563174,9,5,1,3,True,False,firefox,android,3,es,all,52.46557105256309,True,False,True
USR62CFFC6937,ACC000076,,usr62cffc6937@company0359.com,member,active,2022-07-16,2024-12-20,7,17,48.9938780589514,5,32.0256867022794,9,3,0,6,False,False,firefox,windows,-8,fr,none,96.92731488024576,True,False,False
USR545C4F7120,ACC000076,,usr545c4f7120@company0359.com,member,active,2022-05-30,2024-12-26,15,42,65.27562487024935,12,32.54165898336807,6,1,0,6,False,False,safari,linux,-9,de,all,69.94098006299745,True,False,True
USR2C5DC77544,ACC000076,,usr2c5dc77544@company0359.com,member,active,2022-07-29,2024-12-24,17,48,41.53917465975412,17,37.72571638948406,7,6,1,5,False,False,chrome,macos,6,fr,none,80.4854766784469,True,False,False
USR4EA9E2139D,ACC000076,,usr4ea9e2139d@company0359.com,member,active,2022-08-06,2024-12-11,6,17,40.18115739237064,4,29.351239957814364,9,3,0,4,False,False,edge,android,-10,de,important,44.268800207909095,True,False,False
USR39E42C0113,ACC000076,,usr39e42c0113@company0359.com,member,active,2022-06-12,2024-12-12,4,10,69.37657025041347,2,40.964570181159246,8,2,0,4,False,False,chrome,windows,10,fr,important,54.62028773289943,True,False,True
USR61997B2A7A,ACC000076,,usr61997b2a7a@company0359.com,viewer,active,2022-07-13,2024-12-26,7,18,39.9159157099056,5,36.04419017224389,7,4,1,8,True,False,edge,android,10,fr,important,75.05564484494704,True,False,False
USR12DB5261C5,ACC000076,,usr12db5261c5@company0359.com,viewer,active,2022-08-02,2024-12-13,3,8,47.24473854996909,2,43.822301091780744,7,4,1,3,False,False,edge,windows,4,fr,important,31.16008965657279,True,False,False
USRD88F7557E1,ACC000076,,usrd88f7557e1@company0359.com,member,active,2022-07-29,2024-12-11,21,53,83.10137032199565,14,39.49789297497084,5,2,0,6,True,False,chrome,windows,-3,es,important,84.56652695243905,True,False,False
